id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1GDvmqGUt4g-EVYLfUFZSRwTztDsJSH6Y,Cooperative Agreement - Maine DOT V2  081012(ScottJay).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,64760,2025-11-19T18:54:23.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/Marine Highway,Marine Highway,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Cooperative Agreement - Maine DOT V2  081012(ScottJay),docx
1a08BFr6o_vd_d2vrXlRbbfBYDImo2xh4,2012 5-4 MARAD Visit Itinerary.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,71652,2025-11-19T18:54:23.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/Marine Highway,Marine Highway,application,vnd.openxmlformats-officedocument.wordprocessingml.document,2012 5-4 MARAD Visit Itinerary,docx
1Ey98adKFyaubVv7qJH5Ou4ghSf6ALMRp,Two Port Strategy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,346606,2025-11-19T18:54:33.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Two Port Strategy,docx
1z1pKaHrRKxgyms9d9ihlR5oD3NmyRuOW,Policy Number 100.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23465,2025-11-19T18:54:32.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Policy Number 100,docx
1Pb6gCMLieSt-835CQCbuRW0RxPWcKj1-,OPEGA Report.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23142,2025-11-19T18:54:32.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,OPEGA Report,docx
1YDL0CZzrxKUpMuJmQ59y7dqGRL19VNXI,Part 1.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22588,2025-11-19T18:54:32.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Part 1,docx
1-M1Kn37_NtqlUyA-WlUj1AJjv2rw0QHr,SCG-MTI Letter of Support 7-12-2012.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18832,2025-11-19T18:54:32.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,SCG-MTI Letter of Support 7-12-2012,docx
1ILQkt-rF4ZypFuL96j26PlwIdzuW_Nu9,MPA MRRP letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,514722,2025-11-19T18:54:31.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA MRRP letter,docx
16WK1oGlnRn52DmDVmYDF6onii7H8o7-n,MPA - CEI letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26549,2025-11-19T18:54:30.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA - CEI letter,docx
14hXMu7e5omPgDBcs8qy74pIiLBG3ciyb,MENADO director press release.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24424,2025-11-19T18:54:29.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MENADO director press release,docx
1t0VVkDceQUaJONUMG_ZBswN2hNaRZChW,Eimskip MMM.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,37244,2025-11-19T18:54:27.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Eimskip MMM,docx
1_XBVAFvFlosmxwNYMgb2XLTk2W-3tXi5,Connors letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20631,2025-11-19T18:54:27.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Connors letter,docx
1pNak6XQkJv3-eCQW1WSF8qbb6J14XMfu,An Alternative that JMS JH edits.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24034,2025-11-19T18:54:26.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,An Alternative that JMS JH edits,docx
1vqm-zpq7Y6Uq-E2btEu8H7hDM4CV5i79,200-1 (2).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20156,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,200-1 (2),docx
1e-GvkHbSVIGSkBJXwnsmsQv4LFkveX2M,150518 Trade Day Text.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25327,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,150518 Trade Day Text,docx
14gmViEssNpByyjFm_JGSPw2RoVUsHQC8,MIPPP Press Release.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21676,2025-11-19T18:54:10.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MIPPP Press Release,docx
19wyL5TYC9d9B7CFiZkPFLB_d-8WEBCMl,Interview.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21941,2025-11-19T18:54:10.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Interview,docx
1cXnMKZCya2BmgiJqQmidoqtbNHnl7vdc,Rail Switching Agreement final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,36553,2025-11-19T18:54:10.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Rail Switching Agreement final,docx
1H_bbs_y5D1R4ztFsCtwl2UJofS40p5lD,Ports America Terminal Damage Timeline.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22318,2025-11-19T18:54:10.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Ports America Terminal Damage Timeline,docx
1tJ-1rJ8qXFVmwT8iGcFG2guN3mTPJ3v9,IMT Engineering Design Issues.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23508,2025-11-19T18:54:10.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,IMT Engineering Design Issues,docx
1SlVh3yyr1WRixKymxWJk6drEPtQ5Bj_Q,"Memorandum for the Board - April 22, 2012.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,31261,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,"Memorandum for the Board - April 22, 2012",docx
1LVFEhVG28I1KywocQBqzgVXqC52ot2cN,June 26 Memorandum for the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25127,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,June 26 Memorandum for the Board,docx
1uNo5uM5OlLeRzMGxXFQFcl9YAqYw2mkI,"Memorandum for the Board - July 23, 2012.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,25440,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,"Memorandum for the Board - July 23, 2012",docx
1Fu60u7IIGyfhcXhJgCP7RR0vKb27ET8J,Draft_Minutes_June_2011 doc.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,144746,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Draft_Minutes_June_2011 doc,docx
1wtg8uKzw-weeSckIaXwGQzjOEf0L0miS,MPA letter to the editor.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25059,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA letter to the editor,docx
1k49p4l3kx6HfIdNA6I7W3iIlfy-wig2V,Memorandum for the Board - May 24 2013.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23175,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Memorandum for the Board - May 24 2013,docx
1vRCkjDzBGmZ-s5wYFUzjwn1RzV5pLKZK,200-1 (2).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20159,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,200-1 (2),docx
1u9_dhcugFKSBVLQXwl2Rq7tQjna2FBbo,January 28 2014 Report to the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,29873,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,January 28 2014 Report to the Board,docx
1tHz2hH7loCumV0rgJ1u-zw-cCTuL69I7,Worth Recommendation.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21072,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Worth Recommendation,docx
1mVf4wi32B8lOWguFWNamI0iJEfxGhkhs,MPA RETREAT_121212final  docx.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26435,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA RETREAT_121212final  docx,docx
1RRGUPptX9wEpTWH0f8Z0yhFf79ssx784,Report to the Board 5-24-2016.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,35050,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Report to the Board 5-24-2016,docx
1JqvRx-8aJ7yjY-R-WG8Li52fqwtKonLn,160310 Board Meeting Notes.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,62770,2025-11-19T18:54:25.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,160310 Board Meeting Notes,docx
1ZOCyeuXsLGGoCu5uFwEjllbQeTCUZ6Vq,Review Matrix.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,224649,2025-11-19T18:54:08.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/Cold Storage,Cold Storage,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Review Matrix,docx
1LxzbVcVe1BgryPJ6YskE5L5ytxN4p3An,IMT West Proposal Scoring Sheet.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,222241,2025-11-19T18:54:08.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/Cold Storage,Cold Storage,application,vnd.openxmlformats-officedocument.wordprocessingml.document,IMT West Proposal Scoring Sheet,docx
1zz0ZCxM62DiS6STsJT-xTdD2DfbP0EaT,080315 Cold Storage RFP Questions and Responses.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,48757,2025-11-19T18:54:08.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/Cold Storage,Cold Storage,application,vnd.openxmlformats-officedocument.wordprocessingml.document,080315 Cold Storage RFP Questions and Responses,docx
1LSly9VuqaSi1cvzD2A1BHBMXKpKIrBgv,RFQ Questions.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,31745,2025-11-19T18:54:08.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/Cold Storage,Cold Storage,application,vnd.openxmlformats-officedocument.wordprocessingml.document,RFQ Questions,docx
1gJ3acF6wRKQfbakRg4OT5GbGsNv-mvHx,HAL Letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20888,2025-11-19T18:54:09.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,HAL Letter,docx
17bdguammPxwwe8zGaI4pS9LDe2KBBxCb,Comments Matrix - Open House for Bar Harbor Ferry Terminal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,34268,2025-11-19T18:54:08.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Comments Matrix - Open House for Bar Harbor Ferry Terminal,docx
1kid8KICqmtpgNJMuxpvkKswnOIfYuHwm,CM_Duties.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22980,2025-11-19T18:54:08.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaineUSA Files/Files/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,CM_Duties,docx
