id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1qOSFCJzR1MNuxmVpPeyDf_R01-9bnnrJ,Portland Stevedore Lics-2.pdf,application/pdf,573478,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland Stevedore Lics-2,pdf
1Mef5UTCeTfq6Bd1WTWeWsQNU5EMENSqJ,PortlandLease#16-17A.pdf,application/pdf,789222,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,PortlandLease#16-17A,pdf
1YeKn9Q0wmPu1-oUi0hYQOtJK9Q1iz0_b,Ports America Stevedore License.pdf,application/pdf,668870,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Ports America Stevedore License,pdf
1o8VGhIomOhWUF29bn4lN4C6tkFuZYf8g,PortsAmerica Liability.pdf,application/pdf,143307,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,PortsAmerica Liability,pdf
1BhCvs4e1iLzmu2HLsnPqzy9cPFathDY3,Portland Omni-port Proposal_FINAL 03 03 2009.pdf,application/pdf,1407238,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland Omni-port Proposal_FINAL 03 03 2009,pdf
1KTj1ZvY5-rHY6izzBj4-dzqXG-29LWwi,Portland-CADCellAerial.pdf,application/pdf,447877,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland-CADCellAerial,pdf
1fJLn8dwdKOw8f29irU15qvhM71wG2eit,Ports America EOPI.pdf,application/pdf,272730,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Ports America EOPI,pdf
13akZ7s8G-vh9SlLCIetbVPKAEkd-ac1_,Ports America MO agreement.pdf,application/pdf,804666,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Ports America MO agreement,pdf
1k0SvSeziukASTNOM9fP2V6l0jLbSgg6I,Portland-IMTsiteplan.pdf,application/pdf,1741894,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland-IMTsiteplan,pdf
1eqT60NRdYj7DBrtJec66xXpuIJnzAx8Q,Portland Stevedore Lics-1.pdf,application/pdf,1906531,2025-11-19T18:57:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland Stevedore Lics-1,pdf
13t1kRCddrQfr2RDFZpZM5metoN91OuoG,Portland Federal Channel.pdf,application/pdf,9332887,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland Federal Channel,pdf
1gthm-DvvGeyPCgldwJ6OykD7RALZCrbG,Portia Letter.pdf,application/pdf,1172713,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portia Letter,pdf
1u4H7Lg01gsQ2nvhPkih1pFywAm27xMXD,Portland Harbor Tariff 5.pdf,application/pdf,201122,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland Harbor Tariff 5,pdf
1jAVhFuTze7fo9DopiQJz5rYbQABz-rF3,Portia IMT Proposal 9-9-11.pdf,application/pdf,2878250,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portia IMT Proposal 9-9-11,pdf
1_qMWtsq3IyVuGESB7ZVxJAjQZmluPq5E,PORT COMMMERCIAL LEASE jan 2013.pdf,application/pdf,5086675,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,PORT COMMMERCIAL LEASE jan 2013,pdf
1__i7NcuoP-Gsrd54-k8FyFJBLnnFX20V,Portland harbor map.pdf,application/pdf,7018918,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland harbor map,pdf
1OrRlKkSSuEeBobqouwPSHX9aunYjyucm,Portland Harbor Tariff 09 June.pdf,application/pdf,201122,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland Harbor Tariff 09 June,pdf
1O71gaRGiwhkTg8mAYOrp05gua46ppvd5,Portland CAD Cell Placement (2)(1).pdf,application/pdf,1723917,2025-11-19T18:57:24.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Portland CAD Cell Placement (2)(1),pdf
1bAws4eZevWQL3bA2BuNBunia7VjZHEIY,OG & IMT General Plan.pdf,application/pdf,4585262,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,OG & IMT General Plan,pdf
1aItjUDnYewMavjWpmHRnS1h5w1f00KW_,MPA MaineBiz Ad.pdf,application/pdf,1858080,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,MPA MaineBiz Ad,pdf
1vuLXzUSGdqen19PrfNccgnwwhV-lAgHb,MPA Intl Trade Day ad-Color.pdf,application/pdf,1134208,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,MPA Intl Trade Day ad-Color,pdf
1VgmUjgTNyFmqLXLY0a3JBfzgfJX8yowz,Ocean Gateway Memo.pdf,application/pdf,67804,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Ocean Gateway Memo,pdf
12-uGqSNWtO39hn_X4G4kr9r0MTi3K8a-,MPAsignaturepages.pdf,application/pdf,225279,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,MPAsignaturepages,pdf
19nJ8Ht8sRYEHUc_T29hgmUg30qXmh8Ig,Northeast Marine Highway Project.pdf,application/pdf,4120910,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,Northeast Marine Highway Project,pdf
1s5mZN4ZSRIZ-w5l9OyPp45h8aMHY7fd5,New England MHP Grant Application.pdf,application/pdf,742838,2025-11-19T18:57:23.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,pdf,New England MHP Grant Application,pdf
