id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1JHJi4JBOB8RqIW-xT3Uml3mbjpNUyL-I,Bar Harbor Ferry Terminal Inspection.pdf,application/pdf,75545,2025-11-19T18:55:29.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,Bar Harbor Ferry Terminal Inspection,pdf
1vNEm5cw2aTZZbXbh82fdC4fY4e_6s8sg,Canadian Marine Study.pdf,application/pdf,5349723,2025-11-19T18:55:29.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,Canadian Marine Study,pdf
1oviqthXlEAkQSfakDV98mkJHEOK1GLkv,Collins and King letter.pdf,application/pdf,240845,2025-11-19T18:55:29.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,Collins and King letter,pdf
1G-l_HOVluiDskXf5vX39bqQt7G8Ck36j,Bar Harbor Phase 2 Workshop 4 - Draft Results June 15 2012.pdf,application/pdf,3870785,2025-11-19T18:55:29.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,Bar Harbor Phase 2 Workshop 4 - Draft Results June 15 2012,pdf
1S47wLgbRPl_RaH3E-X6sGxyRg2h6aKYA,BarHarborEOI.pdf,application/pdf,1826113,2025-11-19T18:55:29.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,BarHarborEOI,pdf
12mGBIncWTpu2bahmHN4bk1OyebkdHkmw,Bar Harbor RFP Response 9252011.pdf,application/pdf,135841,2025-11-19T18:55:29.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,Bar Harbor RFP Response 9252011,pdf
1b8jL-ugrdFauzovc9w8FIhTX3xLWy7WM,12 20 13 Letter to Minister Raitt.pdf,application/pdf,123578,2025-11-19T18:55:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,pdf,12 20 13 Letter to Minister Raitt,pdf
1A7wpsYPeJwBAd0LwBUweWjy7ErBv8FFn,Logistics Insert_new proof.pdf,application/pdf,3219572,2025-11-19T18:55:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CME Logos & Brochure,CME Logos & Brochure,application,pdf,Logistics Insert_new proof,pdf
1WqM06095Rcyrnhk25orHuvKRWsg7IQjN,CruiseMaine518.pdf,application/pdf,4720705,2025-11-19T18:55:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CME Logos & Brochure,CME Logos & Brochure,application,pdf,CruiseMaine518,pdf
1Mv9cjw5F6RQayMduUqWmnckTYOHrx7Ah,us-economic-impact-study-2014.pdf,application/pdf,2913167,2025-11-19T18:55:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Economic Impact,Economic Impact,application,pdf,us-economic-impact-study-2014,pdf
1cWgxMPUfvf_aClEuBK-nQQk6Nxt8aAMT,clia_us_economic-fact-sheet_2015.pdf,application/pdf,673218,2025-11-19T18:55:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Economic Impact,Economic Impact,application,pdf,clia_us_economic-fact-sheet_2015,pdf
1RFFO4wJpOd-zxsGW_WFmwCKww0BL03mE,CLIA-Costa-Talking-PointsJAN18-12.pdf,application/pdf,54123,2025-11-19T18:55:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA/A message from CLIA regarding Costa Concordia.rtfd,A message from CLIA regarding Costa Concordia.rtfd,application,pdf,CLIA-Costa-Talking-PointsJAN18-12,pdf
1BRlB1kFPNMTULaYSUiV4KgK7QXuu18CH,CLIA Itinerary Planning Workshop-instruction and teams.pdf,application/pdf,841309,2025-11-19T18:55:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA,CLIA,application,pdf,CLIA Itinerary Planning Workshop-instruction and teams,pdf
1X0qwhgaDG3gP3Wz4F9peJA0I--XQ2iYN,CLIA Sustainability Report.pdf,application/pdf,7800356,2025-11-19T18:55:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA,CLIA,application,pdf,CLIA Sustainability Report,pdf
1MX0-LFWE4mlRPrczFfSh2NVk6yJ69hAR,clia-2014-annual-report-final.pdf,application/pdf,3531366,2025-11-19T18:55:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA,CLIA,application,pdf,clia-2014-annual-report-final,pdf
1rzxcj1VHVKPKK11AxPrFRIBWfTHpn1Cz,CICF Grant Requirements.pdf,application/pdf,57371,2025-11-19T18:55:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA,CLIA,application,pdf,CICF Grant Requirements,pdf
1Q_Q60ypXSXmdoQ34msimIfDNlG3h8vHn,CLIA Executive Partner Summit 2017 - Preview Program copy.pdf,application/pdf,968409,2025-11-19T18:55:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA,CLIA,application,pdf,CLIA Executive Partner Summit 2017 - Preview Program copy,pdf
1tKda8NB_GUwpMhjtBP6S8N9orbnOyMce,Cruise360 Kit.pdf,application/pdf,13552228,2025-11-19T18:55:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CLIA Cruise360,CLIA Cruise360,application,pdf,Cruise360 Kit,pdf
1_De-QJqplmJ1N8wfRjrl2xyylzJ4usSp,CruiseInsightAutumn2016CNESymposium.pdf,application/pdf,570545,2025-11-19T18:55:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CCNE Misc,CCNE Misc,application,pdf,CruiseInsightAutumn2016CNESymposium,pdf
18BdmATfd1oV7M9lpO87XfVfkmUmGHjmC,seatrade-cruise-orderbook_3_nov_16.pdf,application/pdf,161431,2025-11-19T18:55:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CCNE Misc,CCNE Misc,application,pdf,seatrade-cruise-orderbook_3_nov_16,pdf
1FbliAfRPNo-e60eFby9nXOS2XAJYdiQw,16-354_ACSL_Logo_CCNE_OptionA_v4.pdf,application/pdf,889895,2025-11-19T18:55:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CCNE Misc,CCNE Misc,application,pdf,16-354_ACSL_Logo_CCNE_OptionA_v4,pdf
1B4HvsWlmZOizA3EIM75HbwT11t_IFrO1,08-048_napperon_NE_v3.pdf,application/pdf,255602,2025-11-19T18:55:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CCNE Misc,CCNE Misc,application,pdf,08-048_napperon_NE_v3,pdf
1Ms58xjHMXkAutFsjFFJB1KAPQPu9FP5o,17-035_ACSL_Carte_des_ports_11x12_v4B.pdf,application/pdf,3167847,2025-11-19T18:55:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/CCNE Misc,CCNE Misc,application,pdf,17-035_ACSL_Carte_des_ports_11x12_v4B,pdf
1QSf60-wwo6g2RGgNnCfXdnVK7wbLBHSs,CruiseMaine Award Letter to Stakeholders  8-15-17.doc.pdf,application/pdf,59650,2025-11-19T18:54:04.000Z,MPA/Cruise Maine Files/Cruise Maine Files/CruiseMaine,CruiseMaine,application,pdf,CruiseMaine Award Letter to Stakeholders  8-15-17.doc,pdf
1E6nXhonVwXMKWgEjz9MzXKD5RiezqjAt,DownloadSanDiskSecureAccess_Mac.pdf,application/pdf,355233,2025-11-19T18:50:51.000Z,MPA/Crane FOA/Konecranes/SanDiskSecureAccess,SanDiskSecureAccess,application,pdf,DownloadSanDiskSecureAccess_Mac,pdf
1T9iDUTwZupJz7URVMm7Dv4IVnLRDYGxY,SanDisk_SecureAccess_QSG.pdf,application/pdf,2676267,2025-11-19T18:50:51.000Z,MPA/Crane FOA/Konecranes/SanDiskSecureAccess,SanDiskSecureAccess,application,pdf,SanDisk_SecureAccess_QSG,pdf
1ApkXkZ2pRM1n7CJM5VRGuHtTZ2AhE5x7,Assembly LHM 550- Semi-assembled.pdf,application/pdf,619620,2025-11-19T18:53:52.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,pdf,Assembly LHM 550- Semi-assembled,pdf
1i7FcyvveSY6BUqTs37kVsuge9NMfoNk4,2024.06.03 - Eastport wants cruise ships. Federal staffing problems may complicate that.pdf,application/pdf,1930258,2025-11-19T18:51:05.000Z,MPA/Cruise/News Articles,News Articles,application,pdf,2024.06.03 - Eastport wants cruise ships. Federal staffing problems may complicate that,pdf
1QQhFholTvmS9AmOZzm_T1bllCausSkJs,CCNE Strategic Plan 2017-2026 - FINAL.pdf,application/pdf,234118,2025-11-19T18:50:51.000Z,MPA/Cruise/Cruise Canada New England (CCNE),Cruise Canada New England (CCNE),application,pdf,CCNE Strategic Plan 2017-2026 - FINAL,pdf
1sRNe0mjZkGBcy02eA5uAzCtlN6yVKehc,"2018.01.12 -MOU - MPA, DOT, DECD, MOT on CruiseMaine.pdf",application/pdf,322956,2025-11-19T18:51:05.000Z,MPA/Cruise/CruiseMaine,CruiseMaine,application,pdf,"2018.01.12 -MOU - MPA, DOT, DECD, MOT on CruiseMaine",pdf
1sWhUE-u8oWqACqY2OU-4HpxlCFPncFzd,2024 - State Partner Meeting Presentation FINAL.pdf,application/pdf,26377300,2025-11-19T18:51:05.000Z,MPA/Cruise/CruiseMaine,CruiseMaine,application,pdf,2024 - State Partner Meeting Presentation FINAL,pdf
1Oyua_gnkDdTFnmP5HOJP_L69COa-4trL,File 1 Zenith Economics - Preliminary Information.pdf,application/pdf,179995,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/Zenith Economics,Zenith Economics,application,pdf,File 1 Zenith Economics - Preliminary Information,pdf
1F9CmDlFWwXKfleFMtv45zllxiJv-UAlx,File 4 Zenith Economics - Cost Proposal.pdf,application/pdf,317915,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/Zenith Economics,Zenith Economics,application,pdf,File 4 Zenith Economics - Cost Proposal,pdf
1PwryszbDc_rsJ3RvDyl6LxsCQg_c1WH9,File 2 Zenith Economics - Organization Qualifications and Experience.pdf,application/pdf,618269,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/Zenith Economics,Zenith Economics,application,pdf,File 2 Zenith Economics - Organization Qualifications and Experience,pdf
11AQ3p_ZHRJj-DtIzHgi7aU7oj4-9q_Ne,File 3 Zenith Economics - Proposed Services.pdf,application/pdf,654728,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/Zenith Economics,Zenith Economics,application,pdf,File 3 Zenith Economics - Proposed Services,pdf
1B8UfbThxwM4mcnQGvtkPMxkJKBcPzMzf,File 2 RRC Associates - Organization Qualifications and Experience.pdf,application/pdf,1599345,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/RRC Associates,RRC Associates,application,pdf,File 2 RRC Associates - Organization Qualifications and Experience,pdf
1kuuNA0L-KMusUwdkHdvg71ybE16HKzEP,File 3 RRC Associates - Proposed Services.pdf,application/pdf,1095635,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/RRC Associates,RRC Associates,application,pdf,File 3 RRC Associates - Proposed Services,pdf
1TXC-10x9_ikjTafuFU1ELNy0E3n3uYPW,File 4 RRC Associates - Cost Proposal.pdf,application/pdf,158381,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/RRC Associates,RRC Associates,application,pdf,File 4 RRC Associates - Cost Proposal,pdf
161xvq5PwF9jSXX7SW4Pu2Fw84Fh3axJG,File 1 RRC Associates - Preliminary Information.pdf,application/pdf,131998,2025-11-19T18:51:05.000Z,MPA/Cruise/Cruise Visitor Profile Research & Economic Impact/2025 - RFP# 202412222/RRC Associates,RRC Associates,application,pdf,File 1 RRC Associates - Preliminary Information,pdf
